package,class,method,permissions,categories
com.android.server.am,ActivityManagerService,removeContentProvider,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,removeContentProviderExternal,"android.permission.ACCESS_CONTENT_PROVIDERS_EXTERNALLY, android.permission.ACCESS_CONTENT_PROVIDERS_EXTERNALLY, android.permission.BROADCAST_STICKY, android.permission.ACCESS_CONTENT_PROVIDERS_EXTERNALLY, android.permission.BROADCAST_STICKY, android.permission.START_ANY_ACTIVITY, android.permission.ACCESS_CONTENT_PROVIDERS_EXTERNALLY, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,removeStack,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,removeSubTask,android.permission.REMOVE_TASKS,Unknown
com.android.server.am,ActivityManagerService,removeTask,"android.permission.BROADCAST_STICKY, android.permission.REMOVE_TASKS, android.permission.REMOVE_TASKS, android.permission.REMOVE_TASKS, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,reportAssistContextExtras,"android.permission.BROADCAST_STICKY, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,requestAssistContextExtras,android.permission.GET_TOP_ACTIVITY_INFO,Unknown
com.android.server.am,ActivityManagerService,requestBugReport,android.permission.DUMP,Unknown
com.android.server.am,ActivityManagerService,requestVisibleBehind,"android.permission.MANAGE_APP_TOKENS, android.permission.UPDATE_APP_OPS_STATS, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,resizeDockedStack,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,resizePinnedStack,android.permission.MANAGE_ACTIVITY_STACKS,Unknown
com.android.server.am,ActivityManagerService,resizeStack,android.permission.MANAGE_ACTIVITY_STACKS,Unknown
com.android.server.am,ActivityManagerService,resizeStackBox,android.permission.MANAGE_ACTIVITY_STACKS,Unknown
com.android.server.am,ActivityManagerService,resizeTask,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,restart,android.permission.SET_ACTIVITY_WATCHER,Unknown
com.android.server.am,ActivityManagerService,resumeAppSwitches,android.permission.STOP_APP_SWITCHES,Unknown
com.android.server.am,ActivityManagerService,sendIdleJobTrigger,"android.permission.BROADCAST_STICKY, android.permission.SET_ACTIVITY_WATCHER",Unknown
com.android.server.am,ActivityManagerService,setActivityController,android.permission.SET_ACTIVITY_WATCHER,Unknown
com.android.server.am,ActivityManagerService,setAlwaysFinish,android.permission.SET_ALWAYS_FINISH,Unknown
com.android.server.am,ActivityManagerService,setDebugApp,"android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_DEBUG_APP",Unknown
com.android.server.am,ActivityManagerService,setDumpHeapDebugLimit,android.permission.SET_DEBUG_APP,Unknown
com.android.server.am,ActivityManagerService,setFocusedStack,"android.permission.MANAGE_ACTIVITY_STACKS, android.permission.MANAGE_APP_TOKENS, android.permission.START_ANY_ACTIVITY, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,setFocusedTask,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,setFrontActivityScreenCompatMode,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_APP_TOKENS, android.permission.SET_SCREEN_COMPATIBILITY, android.permission.UPDATE_DEVICE_STATS, android.permission.BROADCAST_STICKY, android.permission.SET_SCREEN_COMPATIBILITY, android.permission.START_ANY_ACTIVITY, android.permission.SET_SCREEN_COMPATIBILITY, android.permission.SET_SCREEN_COMPATIBILITY, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,setHasTopUi,android.permission.INTERNAL_SYSTEM_WINDOW,Unknown
com.android.server.am,ActivityManagerService,setLenientBackgroundCheck,android.permission.SET_PROCESS_LIMIT,Unknown
com.android.server.am,ActivityManagerService,setLockScreenShown,"android.permission.BROADCAST_STICKY, android.permission.DEVICE_POWER, android.permission.START_ANY_ACTIVITY, android.permission.BROADCAST_STICKY, android.permission.DEVICE_POWER, android.permission.START_ANY_ACTIVITY, android.permission.UPDATE_DEVICE_STATS, android.permission.DEVICE_POWER, android.permission.DEVICE_POWER, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,setPackageAskScreenCompat,android.permission.SET_SCREEN_COMPATIBILITY,Unknown
com.android.server.am,ActivityManagerService,setPackageScreenCompatMode,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_APP_TOKENS, android.permission.SET_SCREEN_COMPATIBILITY, android.permission.UPDATE_DEVICE_STATS, android.permission.BROADCAST_STICKY, android.permission.SET_SCREEN_COMPATIBILITY, android.permission.START_ANY_ACTIVITY, android.permission.SET_SCREEN_COMPATIBILITY, android.permission.SET_SCREEN_COMPATIBILITY, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,setProcessForeground,"android.permission.BROADCAST_STICKY, android.permission.SET_PROCESS_LIMIT, android.permission.START_ANY_ACTIVITY, android.permission.BROADCAST_STICKY, android.permission.SET_PROCESS_LIMIT, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_PROCESS_LIMIT, android.permission.SET_PROCESS_LIMIT, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,setProcessLimit,"android.permission.BROADCAST_STICKY, android.permission.SET_PROCESS_LIMIT, android.permission.BROADCAST_STICKY, android.permission.SET_PROCESS_LIMIT, android.permission.START_ANY_ACTIVITY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.SET_PROCESS_LIMIT, android.permission.START_ANY_ACTIVITY, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_PROCESS_LIMIT, android.permission.SET_PROCESS_LIMIT, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,setRequestedOrientation,"android.permission.BROADCAST_STICKY, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,setServiceForeground,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,setTaskDescription,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server.am,ActivityManagerService,shutdown,"android.permission.BROADCAST_STICKY, android.permission.SHUTDOWN, android.permission.START_ANY_ACTIVITY, android.permission.GET_APP_OPS_STATS, android.permission.MANAGE_APP_TOKENS, android.permission.SHUTDOWN, android.permission.START_ANY_ACTIVITY, android.permission.UPDATE_DEVICE_STATS, android.permission.SHUTDOWN, android.permission.SHUTDOWN, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,signalPersistentProcesses,android.permission.SIGNAL_PERSISTENT_PROCESSES,Unknown
com.android.server.am,ActivityManagerService,startActivities,"android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_DEBUG_APP",Unknown
com.android.server.am,ActivityManagerService,startActivitiesInPackage,android.permission.SET_DEBUG_APP,Unknown
com.android.server.am,ActivityManagerService,startActivity,"android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_DEBUG_APP",Unknown
com.android.server.am,ActivityManagerService,startActivityAndWait,"android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_DEBUG_APP",Unknown
com.android.server.am,ActivityManagerService,startActivityAsCaller,"android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_DEBUG_APP",Unknown
com.android.server.am,ActivityManagerService,startActivityAsUser,"android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_DEBUG_APP",Unknown
com.android.server.am,ActivityManagerService,startActivityFromRecents,"android.permission.BROADCAST_STICKY, android.permission.START_TASKS_FROM_RECENTS, android.permission.BROADCAST_STICKY, android.permission.START_TASKS_FROM_RECENTS, android.permission.UPDATE_DEVICE_STATS, android.permission.START_TASKS_FROM_RECENTS",Unknown
com.android.server.am,ActivityManagerService,startActivityInPackage,android.permission.SET_DEBUG_APP,Unknown
com.android.server.am,ActivityManagerService,startActivityIntentSender,android.permission.SET_DEBUG_APP,Unknown
com.android.server.am,ActivityManagerService,startActivityWithConfig,"android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.UPDATE_DEVICE_STATS, android.permission.SET_DEBUG_APP",Unknown
com.android.server.am,ActivityManagerService,startBinderTracking,android.permission.SET_ACTIVITY_WATCHER,Unknown
com.android.server.am,ActivityManagerService,startConfirmDeviceCredentialIntent,android.permission.MANAGE_ACTIVITY_STACKS,Unknown
com.android.server.am,ActivityManagerService,startInstrumentation,android.permission.BROADCAST_STICKY,Unknown
com.android.server.am,ActivityManagerService,startLockTaskMode,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.MANAGE_APP_TOKENS, android.permission.START_ANY_ACTIVITY, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,startLockTaskModeOnCurrent,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.MANAGE_ACTIVITY_STACKS, android.permission.MANAGE_APP_TOKENS, android.permission.START_ANY_ACTIVITY, android.permission.UPDATE_DEVICE_STATS, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,startNextMatchingActivity,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.MANAGE_APP_TOKENS, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,startRunning,"android.permission.BROADCAST_STICKY, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,startService,android.permission.BROADCAST_STICKY,Unknown
com.android.server.am,ActivityManagerService,startSystemLockTaskMode,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,startUserInBackground,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.START_ANY_ACTIVITY, android.permission.UPDATE_DEVICE_STATS, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server.am,ActivityManagerService,startVoiceActivity,"android.permission.BIND_VOICE_INTERACTION, android.permission.BIND_VOICE_INTERACTION, android.permission.BROADCAST_STICKY, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,stopAppSwitches,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.MANAGE_APP_TOKENS, android.permission.START_ANY_ACTIVITY, android.permission.STOP_APP_SWITCHES, android.permission.UPDATE_DEVICE_STATS, android.permission.BROADCAST_STICKY, android.permission.START_ANY_ACTIVITY, android.permission.STOP_APP_SWITCHES, android.permission.BROADCAST_STICKY, android.permission.STOP_APP_SWITCHES, android.permission.START_ANY_ACTIVITY, android.permission.STOP_APP_SWITCHES, android.permission.STOP_APP_SWITCHES",Unknown
com.android.server.am,ActivityManagerService,stopBinderTrackingAndDump,android.permission.SET_ACTIVITY_WATCHER,Unknown
com.android.server.am,ActivityManagerService,stopLockTaskMode,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS, android.permission.BROADCAST_STICKY, android.permission.START_ANY_ACTIVITY",Unknown
com.android.server.am,ActivityManagerService,stopLockTaskModeOnCurrent,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS, android.permission.UPDATE_DEVICE_STATS, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,stopService,"android.permission.BROADCAST_STICKY, android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.START_ANY_ACTIVITY, android.permission.START_TASKS_FROM_RECENTS",Unknown
com.android.server.am,ActivityManagerService,stopServiceToken,"android.permission.BROADCAST_STICKY, android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.START_ANY_ACTIVITY, android.permission.START_TASKS_FROM_RECENTS",Unknown
com.android.server.am,ActivityManagerService,stopSystemLockTaskMode,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,stopUser,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server.am,ActivityManagerService,suppressResizeConfigChanges,android.permission.MANAGE_ACTIVITY_STACKS,Unknown
com.android.server.am,ActivityManagerService,swapDockedAndFullscreenStack,"android.permission.BROADCAST_STICKY, android.permission.MANAGE_ACTIVITY_STACKS",Unknown
com.android.server.am,ActivityManagerService,switchUser,"android.permission.BROADCAST_STICKY, android.permission.START_ANY_ACTIVITY, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server.am,ActivityManagerService,systemBackupRestored,android.permission.SET_DEBUG_APP,Unknown
com.android.server.am,ActivityManagerService,unbindBackupAgent,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,unbindFinished,"android.permission.BROADCAST_STICKY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,unbindService,"android.permission.BROADCAST_STICKY, android.permission.BROADCAST_STICKY, android.permission.SET_DEBUG_APP, android.permission.START_ANY_ACTIVITY, android.permission.START_TASKS_FROM_RECENTS",Unknown
com.android.server.am,ActivityManagerService,unbroadcastIntent,android.permission.BROADCAST_STICKY,Unknown
com.android.server.am,ActivityManagerService,unhandledBack,"android.permission.FORCE_BACK, android.permission.FORCE_BACK, android.permission.UPDATE_DEVICE_STATS",Unknown
com.android.server.am,ActivityManagerService,unlockUser,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server.am,ActivityManagerService,unregisterReceiver,"android.permission.BROADCAST_STICKY, android.permission.START_ANY_ACTIVITY, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.START_ANY_ACTIVITY, android.permission.UPDATE_DEVICE_STATS",Unknown
